0	0.001500498	0.000304602	3.81395E-06
0.015192247	0.001514066	0.003030732	4.80646E-06
0.060307379	0.001647125	0.005969378	8.3079E-06
0.133974596	0.001797814	0.008726646	8.24664E-06
0.35721239	0.002165409	0.013369998	1.41991E-05
0.657979857	0.002743777	0.01640073	2.10834E-05
1	0.003443667	0.017453293	3.64044E-05
