Oct 19 2017      2:03:25 pm     Elt: 000004 Seconds.  Real Time: 000005
ID: No spectrum identifier defined
Memory Size: 16384 Chls  Conversion Gain: 1024  Adc Offset: 0000 Chls

 Chn    Counts  ROI
   0,        0, 000
   1,        0, 000
   2,        0, 000
   3,        0, 000
   4,        0, 000
   5,        0, 000
   6,        0, 000
   7,        0, 000
   8,        0, 000
   9,        0, 000
  10,        0, 000
  11,        0, 000
  12,        0, 000
  13,      241, 000
  14,      127, 000
  15,       14, 000
  16,        9, 000
  17,        9, 000
  18,       13, 000
  19,        5, 000
  20,        8, 000
  21,        6, 000
  22,        3, 000
  23,        1, 000
  24,        2, 000
  25,        4, 000
  26,        3, 000
  27,        0, 000
  28,        5, 000
  29,        3, 000
  30,        1, 000
  31,        0, 000
  32,        2, 000
  33,        0, 000
  34,        2, 000
  35,        2, 000
  36,        2, 000
  37,        2, 000
  38,        5, 000
  39,        1, 000
  40,        1, 000
  41,        1, 000
  42,        1, 000
  43,        2, 000
  44,        1, 000
  45,        1, 000
  46,        3, 000
  47,        5, 000
  48,        1, 000
  49,        4, 000
  50,        4, 000
  51,        3, 000
  52,        4, 000
  53,        1, 000
  54,        3, 000
  55,       10, 000
  56,        5, 000
  57,        4, 000
  58,        7, 000
  59,        8, 000
  60,        4, 000
  61,        4, 000
  62,        2, 000
  63,        1, 000
  64,        3, 000
  65,        2, 000
  66,        1, 000
  67,        0, 000
  68,        0, 000
  69,        2, 000
  70,        2, 000
  71,        4, 000
  72,        0, 000
  73,        3, 000
  74,        0, 000
  75,        2, 000
  76,        3, 000
  77,        3, 000
  78,        2, 000
  79,        1, 000
  80,        2, 000
  81,        3, 000
  82,        2, 000
  83,        2, 000
  84,        3, 000
  85,        2, 000
  86,        2, 000
  87,        3, 000
  88,        4, 000
  89,        0, 000
  90,        4, 000
  91,        2, 000
  92,        2, 000
  93,        2, 000
  94,        5, 000
  95,        7, 000
  96,        2, 000
  97,        4, 000
  98,        1, 000
  99,        5, 000
 100,        2, 000
 101,        5, 000
 102,        5, 000
 103,        2, 000
 104,        2, 000
 105,        4, 000
 106,        0, 000
 107,        3, 000
 108,        3, 000
 109,        2, 000
 110,        4, 000
 111,        4, 000
 112,        4, 000
 113,        2, 000
 114,        5, 000
 115,        5, 000
 116,        3, 000
 117,        4, 000
 118,        3, 000
 119,        4, 000
 120,        3, 000
 121,        4, 000
 122,        6, 000
 123,        3, 000
 124,        0, 000
 125,        1, 000
 126,        1, 000
 127,        4, 000
 128,        2, 000
 129,        1, 000
 130,        2, 000
 131,        2, 000
 132,        2, 000
 133,        1, 000
 134,        2, 000
 135,        5, 000
 136,        3, 000
 137,        3, 000
 138,        3, 000
 139,        2, 000
 140,        2, 000
 141,        1, 000
 142,        0, 000
 143,        0, 000
 144,        3, 000
 145,        3, 000
 146,        5, 000
 147,        2, 000
 148,        4, 000
 149,        1, 000
 150,        0, 000
 151,        0, 000
 152,        4, 000
 153,        3, 000
 154,        3, 000
 155,        1, 000
 156,        1, 000
 157,        1, 000
 158,        1, 000
 159,        4, 000
 160,        0, 000
 161,        2, 000
 162,        1, 000
 163,        3, 000
 164,        3, 000
 165,        2, 000
 166,        2, 000
 167,        1, 000
 168,        0, 000
 169,        2, 000
 170,        1, 000
 171,        4, 000
 172,        1, 000
 173,        2, 000
 174,        6, 000
 175,        5, 000
 176,        2, 000
 177,        0, 000
 178,        2, 000
 179,        3, 000
 180,        2, 000
 181,        5, 000
 182,        4, 000
 183,        2, 000
 184,        0, 000
 185,        3, 000
 186,        3, 000
 187,        0, 000
 188,        4, 000
 189,        3, 000
 190,        1, 000
 191,        5, 000
 192,        4, 000
 193,        4, 000
 194,        1, 000
 195,        2, 000
 196,        1, 000
 197,        2, 000
 198,        0, 000
 199,        4, 000
 200,        1, 000
 201,        1, 000
 202,        0, 000
 203,        2, 000
 204,        2, 000
 205,        4, 000
 206,        3, 000
 207,        2, 000
 208,        3, 000
 209,        1, 000
 210,        1, 000
 211,        2, 000
 212,        5, 000
 213,        1, 000
 214,        2, 000
 215,        2, 000
 216,        1, 000
 217,        5, 000
 218,        1, 000
 219,        3, 000
 220,        1, 000
 221,        6, 000
 222,        3, 000
 223,        1, 000
 224,        2, 000
 225,        1, 000
 226,        1, 000
 227,        1, 000
 228,        1, 000
 229,        4, 000
 230,        1, 000
 231,        3, 000
 232,        3, 000
 233,        3, 000
 234,        1, 000
 235,        1, 000
 236,        2, 000
 237,        1, 000
 238,        0, 000
 239,        1, 000
 240,        2, 000
 241,        2, 000
 242,        3, 000
 243,        4, 000
 244,        2, 000
 245,        5, 000
 246,        1, 000
 247,        1, 000
 248,        2, 000
 249,        0, 000
 250,        0, 000
 251,        2, 000
 252,        3, 000
 253,        2, 000
 254,        3, 000
 255,        2, 000
 256,        1, 000
 257,        1, 000
 258,        1, 000
 259,        2, 000
 260,        2, 000
 261,        2, 000
 262,        2, 000
 263,        1, 000
 264,        4, 000
 265,        4, 000
 266,        2, 000
 267,        2, 000
 268,        3, 000
 269,        3, 000
 270,        3, 000
 271,        3, 000
 272,        2, 000
 273,        4, 000
 274,        7, 000
 275,        4, 000
 276,        5, 000
 277,        1, 000
 278,        3, 000
 279,        1, 000
 280,        1, 000
 281,        2, 000
 282,        2, 000
 283,        2, 000
 284,        1, 000
 285,        3, 000
 286,        2, 000
 287,        2, 000
 288,        3, 000
 289,        1, 000
 290,        1, 000
 291,        0, 000
 292,        2, 000
 293,        1, 000
 294,        3, 000
 295,        2, 000
 296,        1, 000
 297,        3, 000
 298,        0, 000
 299,        2, 000
 300,        1, 000
 301,        2, 000
 302,        6, 000
 303,        2, 000
 304,        1, 000
 305,        4, 000
 306,        7, 000
 307,        2, 000
 308,        0, 000
 309,        2, 000
 310,        3, 000
 311,        3, 000
 312,        5, 000
 313,        2, 000
 314,        4, 000
 315,        2, 000
 316,        3, 000
 317,        3, 000
 318,        4, 000
 319,        2, 000
 320,        1, 000
 321,        2, 000
 322,        3, 000
 323,        3, 000
 324,        1, 000
 325,        0, 000
 326,        1, 000
 327,        3, 000
 328,        3, 000
 329,        2, 000
 330,        1, 000
 331,        1, 000
 332,        1, 000
 333,        2, 000
 334,        1, 000
 335,        1, 000
 336,        4, 000
 337,        2, 000
 338,        2, 000
 339,        3, 000
 340,        2, 000
 341,        4, 000
 342,        1, 000
 343,        1, 000
 344,        2, 000
 345,        1, 000
 346,        0, 000
 347,        3, 000
 348,        1, 000
 349,        5, 000
 350,        3, 000
 351,        0, 000
 352,        1, 000
 353,        6, 000
 354,        0, 000
 355,        1, 000
 356,        2, 000
 357,        1, 000
 358,        2, 000
 359,        1, 000
 360,        1, 000
 361,        2, 000
 362,        1, 000
 363,        3, 000
 364,        0, 000
 365,        1, 000
 366,        0, 000
 367,        1, 000
 368,        0, 000
 369,        1, 000
 370,        1, 000
 371,        4, 000
 372,        3, 000
 373,        0, 000
 374,        0, 000
 375,        2, 000
 376,        0, 000
 377,        1, 000
 378,        0, 000
 379,        0, 000
 380,        4, 000
 381,        5, 000
 382,        1, 000
 383,        4, 000
 384,        2, 000
 385,        0, 000
 386,        2, 000
 387,        2, 000
 388,        2, 000
 389,        1, 000
 390,        2, 000
 391,        0, 000
 392,        1, 000
 393,        0, 000
 394,        0, 000
 395,        1, 000
 396,        2, 000
 397,        2, 000
 398,        0, 000
 399,        1, 000
 400,        2, 000
 401,        2, 000
 402,        0, 000
 403,        0, 000
 404,        4, 000
 405,        1, 000
 406,        1, 000
 407,        0, 000
 408,        0, 000
 409,        2, 000
 410,        2, 000
 411,        0, 000
 412,        1, 000
 413,        3, 000
 414,        1, 000
 415,        1, 000
 416,        2, 000
 417,        0, 000
 418,        0, 000
 419,        0, 000
 420,        0, 000
 421,        1, 000
 422,        2, 000
 423,        3, 000
 424,        4, 000
 425,        0, 000
 426,        2, 000
 427,        0, 000
 428,        0, 000
 429,        0, 000
 430,        1, 000
 431,        1, 000
 432,        1, 000
 433,        1, 000
 434,        1, 000
 435,        2, 000
 436,        2, 000
 437,        2, 000
 438,        1, 000
 439,        1, 000
 440,        3, 000
 441,        5, 000
 442,        0, 000
 443,        0, 000
 444,        4, 000
 445,        1, 000
 446,        2, 000
 447,        1, 000
 448,        3, 000
 449,        2, 000
 450,        2, 000
 451,        1, 000
 452,        4, 000
 453,        2, 000
 454,        2, 000
 455,        3, 000
 456,        0, 000
 457,        1, 000
 458,        4, 000
 459,        1, 000
 460,        2, 000
 461,        1, 000
 462,        1, 000
