49.400	4.6	0.056873743	0
228.470	4.9	0.070917999	0
403.500	5.2	0.059445922	0
573.560	5.5	0.055301855	0
742.070	5.8	0.063018393	0
918.280	6.1	0.053587069	0.0000001
