Dec 06 2017      6:24:14 pm     Elt: 000240 Seconds.  Real Time: 000240
ID: No spectrum identifier defined
Memory Size: 1024 Chls  Conversion Gain: 1024  Adc Offset: 0000 Chls

 Chn    Counts  ROI
   0,        0, 000
   1,        0, 000
   2,        0, 000
   3,        0, 000
   4,        0, 000
   5,        0, 000
   6,        0, 000
   7,        0, 000
   8,        0, 000
   9,        0, 000
  10,        0, 000
  11,        0, 000
  12,        3, 000
  13,        2, 000
  14,        1, 000
  15,        0, 000
  16,        1, 000
  17,        2, 000
  18,        1, 000
  19,        0, 000
  20,        1, 000
  21,        1, 000
  22,        0, 000
  23,        1, 000
  24,        0, 000
  25,        3, 000
  26,        1, 000
  27,        0, 000
  28,        1, 000
  29,        3, 000
  30,        1, 000
  31,        1, 000
  32,        3, 000
  33,        2, 000
  34,        1, 000
  35,        2, 000
  36,        0, 000
  37,        0, 000
  38,        0, 000
  39,        1, 000
  40,        2, 000
  41,        1, 000
  42,        0, 000
  43,        1, 000
  44,        3, 000
  45,        3, 000
  46,        0, 000
  47,        2, 000
  48,        1, 000
  49,        1, 000
  50,        0, 000
  51,        2, 000
  52,        0, 000
  53,        2, 000
  54,        1, 000
  55,        4, 000
  56,        2, 000
  57,        1, 000
  58,        1, 000
  59,        1, 000
  60,        3, 000
  61,        1, 000
  62,        0, 000
  63,        2, 000
  64,        0, 000
  65,        1, 000
  66,        1, 000
  67,        3, 000
  68,        0, 000
  69,        1, 000
  70,        0, 000
  71,        1, 000
  72,        1, 000
  73,        0, 000
  74,        2, 000
  75,        1, 000
  76,        2, 000
  77,        0, 000
  78,        1, 000
  79,        0, 000
  80,        1, 000
  81,        0, 000
  82,        0, 000
  83,        2, 000
  84,        1, 000
  85,        0, 000
  86,        3, 000
  87,        4, 000
  88,        1, 000
  89,        1, 000
  90,        0, 000
  91,        0, 000
  92,        1, 000
  93,        1, 000
  94,        0, 000
  95,        2, 000
  96,        2, 000
  97,        0, 000
  98,        0, 000
  99,        1, 000
 100,        1, 000
 101,        0, 000
 102,        5, 000
 103,        2, 000
 104,        1, 000
 105,        1, 000
 106,        0, 000
 107,        2, 000
 108,        0, 000
 109,        2, 000
 110,        3, 000
 111,        3, 000
 112,        2, 000
 113,        2, 000
 114,        0, 000
 115,        4, 000
 116,        0, 000
 117,        2, 000
 118,        3, 000
 119,        0, 000
 120,        1, 000
 121,        3, 000
 122,        3, 000
 123,        1, 000
 124,        2, 000
 125,        2, 000
 126,        0, 000
 127,        3, 000
 128,        3, 000
 129,        0, 000
 130,        3, 000
 131,        2, 000
 132,        0, 000
 133,        1, 000
 134,        2, 000
 135,        1, 000
 136,        2, 000
 137,        2, 000
 138,        0, 000
 139,        2, 000
 140,        1, 000
 141,        2, 000
 142,        1, 000
 143,        1, 000
 144,        2, 000
 145,        0, 000
 146,        2, 000
 147,        1, 000
 148,        2, 000
 149,        3, 000
 150,        1, 000
 151,        0, 000
 152,        1, 000
 153,        2, 000
 154,        1, 000
 155,        2, 000
 156,        3, 000
 157,        1, 000
 158,        4, 000
 159,        2, 000
 160,        3, 000
 161,        1, 000
 162,        2, 000
 163,        2, 000
 164,        0, 000
 165,        2, 000
 166,        2, 000
 167,        3, 000
 168,        0, 000
 169,        1, 000
 170,        1, 000
 171,        1, 000
 172,        0, 000
 173,        5, 000
 174,        5, 000
 175,        1, 000
 176,        3, 000
 177,        2, 000
 178,        6, 000
 179,        1, 000
 180,        2, 000
 181,        1, 000
 182,        1, 000
 183,        1, 000
 184,        2, 000
 185,        2, 000
 186,        0, 000
 187,        0, 000
 188,        3, 000
 189,        1, 000
 190,        2, 000
 191,        5, 000
 192,        2, 000
 193,        4, 000
 194,        1, 000
 195,        3, 000
 196,        3, 000
 197,        1, 000
 198,        4, 000
 199,        4, 000
 200,        4, 000
 201,        1, 000
 202,        0, 000
 203,        4, 000
 204,        3, 000
 205,        3, 000
 206,        2, 000
 207,        2, 000
 208,        3, 000
 209,        3, 000
 210,        1, 000
 211,        1, 000
 212,        4, 000
 213,        5, 000
 214,        2, 000
 215,        4, 000
 216,        2, 000
 217,        3, 000
 218,        2, 000
 219,        4, 000
 220,        3, 000
 221,        1, 000
 222,        0, 000
 223,        1, 000
 224,        2, 000
 225,        4, 000
 226,        5, 000
 227,        1, 000
 228,        1, 000
 229,        1, 000
 230,        5, 000
 231,        3, 000
 232,        6, 000
 233,        2, 000
 234,        3, 000
 235,        5, 000
 236,        1, 000
 237,        5, 000
 238,        6, 000
 239,        0, 000
 240,        1, 000
 241,        7, 000
 242,        3, 000
 243,        4, 000
 244,        1, 000
 245,        4, 000
 246,        0, 000
 247,        1, 000
 248,        3, 000
 249,        2, 000
 250,        5, 000
 251,        2, 000
 252,        4, 000
 253,        5, 000
 254,        6, 000
 255,        7, 000
 256,        4, 000
 257,        6, 000
 258,        1, 000
 259,        6, 000
 260,        5, 000
 261,        3, 000
 262,        3, 000
 263,        2, 000
 264,        3, 000
 265,        7, 000
 266,        3, 000
 267,        3, 000
 268,        2, 000
 269,        2, 000
 270,        4, 000
 271,        1, 000
 272,        6, 000
 273,        5, 000
 274,        3, 000
 275,        3, 000
 276,        5, 000
 277,        3, 000
 278,        3, 000
 279,        7, 000
 280,        2, 000
 281,        7, 000
 282,        8, 000
 283,        2, 000
 284,        5, 000
 285,        4, 000
 286,        5, 000
 287,        3, 000
 288,        2, 000
 289,        4, 000
 290,        3, 000
 291,        2, 000
 292,        8, 000
 293,        4, 000
 294,        5, 000
 295,        7, 000
 296,        4, 000
 297,        5, 000
 298,        4, 000
 299,        9, 000
 300,        7, 000
 301,        5, 000
 302,        2, 000
 303,        6, 000
 304,        7, 000
 305,        8, 000
 306,        4, 000
 307,        4, 000
 308,       10, 000
 309,        3, 000
 310,        4, 000
 311,        5, 000
 312,        4, 000
 313,        5, 000
 314,        5, 000
 315,        8, 000
 316,        8, 000
 317,        7, 000
 318,        7, 000
 319,        6, 000
 320,        8, 000
 321,        8, 000
 322,        5, 000
 323,        9, 000
 324,       12, 000
 325,        4, 000
 326,        6, 000
 327,        6, 000
 328,        9, 000
 329,        6, 000
 330,       10, 000
 331,        7, 000
 332,        9, 000
 333,        8, 000
 334,        8, 000
 335,       10, 000
 336,       10, 000
 337,        4, 000
 338,        8, 000
 339,        4, 000
 340,        4, 000
 341,        5, 000
 342,       10, 000
 343,        6, 000
 344,        9, 000
 345,       10, 000
 346,        9, 000
 347,        6, 000
 348,       14, 000
 349,        9, 000
 350,        6, 000
 351,       10, 000
 352,       10, 000
 353,        5, 000
 354,       14, 000
 355,        9, 000
 356,        6, 000
 357,       12, 000
 358,       10, 000
 359,        6, 000
 360,       10, 000
 361,        6, 000
 362,       11, 000
 363,       14, 000
 364,        6, 000
 365,        9, 000
 366,       13, 000
 367,       13, 000
 368,       13, 000
 369,       10, 000
 370,       15, 000
 371,       15, 000
 372,       15, 000
 373,       17, 000
 374,       17, 000
 375,       17, 000
 376,       11, 000
 377,       17, 000
 378,       15, 000
 379,       15, 000
 380,        7, 000
 381,       17, 000
 382,       14, 000
 383,       21, 000
 384,       12, 000
 385,       15, 000
 386,       24, 000
 387,       15, 000
 388,       14, 000
 389,       16, 000
 390,       14, 000
 391,       23, 000
 392,       24, 000
 393,       25, 000
 394,       19, 000
 395,       12, 000
 396,       17, 000
 397,       23, 000
 398,       16, 000
 399,       24, 000
 400,       21, 000
 401,       24, 000
 402,       22, 000
 403,       13, 000
 404,       17, 000
 405,       26, 000
 406,       21, 000
 407,       17, 000
 408,       29, 000
 409,       36, 000
 410,       34, 000
 411,       27, 000
 412,       31, 000
 413,       37, 000
 414,       40, 000
 415,       41, 000
 416,       44, 000
 417,       58, 000
 418,       45, 000
 419,       67, 000
 420,       79, 000
 421,       94, 000
 422,       77, 000
 423,      108, 000
 424,       95, 000
 425,      113, 000
 426,      113, 000
 427,      108, 000
 428,      116, 000
 429,      109, 000
 430,       88, 000
 431,       75, 000
 432,       76, 000
 433,       72, 000
 434,       60, 000
 435,       60, 000
 436,       66, 000
 437,       69, 000
 438,       51, 000
 439,       67, 000
 440,       62, 000
 441,       81, 000
 442,       83, 000
 443,       94, 000
 444,      111, 000
 445,      146, 000
 446,      146, 000
 447,      217, 000
 448,      235, 000
 449,      261, 000
 450,      323, 000
 451,      400, 000
 452,      471, 000
 453,      546, 000
 454,      598, 000
 455,      682, 000
 456,      767, 000
 457,      748, 000
 458,      712, 000
 459,      654, 000
 460,      604, 000
 461,      565, 000
 462,      455, 000
