66.24004551	0.5	0.017637359	0		
198.1		1.5	0.02238963	0			
330.9011364	2.5	0.016561262	0			
464.3340909	3.5	0.017225461	0			
599.0375427	4.5	0.016239466	0			
734.8238636	5.5	0.01751987	0			
870.6988636	6.5	0.017353239	0.00001
